2024-05-29 16:55:29.667131,BE-Lon,5,7,0.5,0.01,18.39031616958427,0.178,0.47
2024-05-29 16:55:43.496829,BE-Lon,10,7,0.5,0.0,18.39031616958427,0.338,0.47
2024-05-29 16:55:57.367958,BE-Lon,20,7,0.5,0.01,18.39031616958427,0.53,0.47
2024-05-29 16:56:13.988258,BE-Lon,5,10,0.5,0.01,13.249188466439897,0.155,0.41
2024-05-29 16:56:30.958434,BE-Lon,10,10,0.5,0.0,13.249188466439897,0.3095999999999999,0.41
2024-05-29 16:56:47.622857,BE-Lon,20,10,0.5,0.01,13.249188466439897,0.505,0.41
2024-05-29 16:57:08.064276,BE-Lon,5,14,0.5,0.02,14.083469856411318,0.1286999999999999,0.33
2024-05-29 16:57:28.445485,BE-Lon,10,14,0.5,0.01,14.083469856411318,0.262,0.33
2024-05-29 16:57:48.905489,BE-Lon,20,14,0.5,0.02,14.083469856411318,0.4437,0.33
2024-05-29 16:58:02.853023,BE-Lon,5,7,0.7,0.0,23.24046532255424,0.178,0.47
2024-05-29 16:58:16.698243,BE-Lon,10,7,0.7,0.0,23.24046532255424,0.338,0.47
2024-05-29 16:58:30.572565,BE-Lon,20,7,0.7,0.0,23.24046532255424,0.53,0.47
2024-05-29 16:58:47.180397,BE-Lon,5,10,0.7,0.01,19.77380771280445,0.155,0.41
2024-05-29 16:59:03.799954,BE-Lon,10,10,0.7,0.0,19.77380771280445,0.3095999999999999,0.41
2024-05-29 16:59:20.486841,BE-Lon,20,10,0.7,0.01,19.77380771280445,0.505,0.41
2024-05-29 16:59:40.796856,BE-Lon,5,14,0.7,0.01,20.152787810623796,0.1286999999999999,0.33
2024-05-29 17:00:01.377907,BE-Lon,10,14,0.7,0.01,20.152787810623796,0.262,0.33
2024-05-29 17:00:21.800664,BE-Lon,20,14,0.7,0.01,20.152787810623796,0.4437,0.33
2024-05-29 17:05:25.196776,BE-Lon,5,7,0.9,0.0,30.129505900301893,0.178,0.47
2024-05-29 17:05:39.005087,BE-Lon,10,7,0.9,0.0,30.129505900301893,0.338,0.47
2024-05-29 17:10:37.976935,BE-Lon,20,7,0.9,0.0,30.129505900301893,0.53,0.47
2024-05-29 17:15:54.686195,BE-Lon,5,10,0.9,0.0,28.11178043974748,0.155,0.41
2024-05-29 17:21:15.014708,BE-Lon,10,10,0.9,0.0,28.11178043974748,0.3095999999999999,0.41
2024-05-29 17:26:35.061887,BE-Lon,20,10,0.9,0.0,28.11178043974748,0.505,0.41
2024-05-29 17:32:15.980609,BE-Lon,5,14,0.9,0.01,26.66787386383004,0.1286999999999999,0.33
2024-05-29 17:37:59.397865,BE-Lon,10,14,0.9,0.01,26.66787386383004,0.262,0.33
2024-05-29 17:43:42.817006,BE-Lon,20,14,0.9,0.01,26.66787386383004,0.4437,0.33
